temperature,relative_humidity,wind_speed,apparent_temperature,activity_level,exposure_duration,cooling_access,age_group,risk_score,risk_class
32.5,23.7,19.9,30.5,2,1,2,2,42.3,1
32.5,67.3,24.7,34.5,1,1,3,2,51.7,1
43.4,46.6,3.6,52.2,1,2,3,2,87.4,3
24.8,81.2,7.3,27.7,3,2,2,2,49.6,1
35.7,21.7,3.2,35.2,2,2,1,2,50.9,1
29.6,87.9,28.3,32.1,2,3,2,2,56.3,1
21.9,80.1,34.9,19.9,2,2,2,1,23.0,0
20.1,84.1,20.4,18.6,1,1,2,2,12.7,0
26.3,24.4,13.0,24.3,1,2,2,2,29.4,0
22.2,85.0,33.4,20.2,2,1,1,2,16.6,0
34.5,55.8,14.1,37.8,1,1,3,3,55.5,1
25.0,76.8,14.1,26.3,1,2,1,2,25.2,0
30.2,50.9,31.2,28.2,1,1,1,3,27.6,0
29.3,32.4,24.8,27.3,1,1,1,1,21.1,0
20.7,87.9,10.1,21.8,1,1,2,2,20.2,0
39.2,60.3,2.4,48.7,1,3,3,2,83.3,3
43.7,70.9,8.3,55.7,1,2,3,3,98.0,3
27.1,25.4,32.0,25.1,2,1,1,2,24.0,0
37.0,59.4,12.6,42.8,1,1,1,2,49.2,1
31.6,81.6,17.1,36.7,3,1,1,2,55.0,1
46.6,82.4,32.7,58.6,2,1,2,3,100.0,3
43.3,66.1,17.6,54.9,1,1,1,2,67.3,2
39.8,41.7,26.9,40.6,2,3,3,2,81.9,3
41.4,39.2,11.3,45.4,2,1,1,3,63.1,2
43.3,58.3,34.7,49.4,1,3,3,1,84.2,3
19.5,62.5,30.0,17.5,3,1,2,3,32.9,0
21.5,23.6,18.0,19.5,3,1,1,2,21.3,0
26.7,74.5,15.8,28.2,2,2,2,1,36.9,1
26.9,42.0,33.1,24.9,2,2,2,2,40.6,1
25.7,69.8,19.4,25.5,1,1,3,2,29.7,0
45.7,91.3,25.7,57.7,2,1,1,2,82.7,3
34.4,17.7,27.3,32.4,2,1,2,2,41.8,1
24.2,60.2,29.2,22.2,1,1,2,1,15.4,0
40.4,75.7,16.7,51.9,2,1,3,2,89.3,3
34.6,48.6,8.2,37.8,2,1,3,2,62.5,2
23.0,31.1,9.7,21.0,2,2,1,1,15.1,0
25.6,45.3,28.0,23.6,3,3,3,3,58.2,1
29.3,93.8,10.5,35.8,1,3,1,2,50.6,1
34.1,46.3,27.7,32.9,2,1,2,2,48.5,1
39.5,18.9,27.9,37.5,3,1,2,3,66.5,2
41.4,42.3,5.5,47.4,3,2,2,2,89.6,3
18.3,28.3,13.6,16.3,1,1,3,2,18.5,0
47.8,92.6,14.1,59.8,3,1,3,3,100.0,3
34.5,66.0,16.7,39.1,1,2,1,2,50.4,1
25.5,21.0,17.9,23.5,3,1,3,3,49.4,1
34.8,92.2,32.4,41.4,3,2,2,2,73.1,2
32.5,88.6,19.1,39.0,1,2,1,3,54.3,1
42.2,60.4,28.3,49.1,1,3,2,2,78.3,2
30.8,33.8,27.1,28.8,2,2,2,1,41.8,1
20.4,18.3,19.4,18.4,1,2,1,1,5.0,0
37.7,15.3,25.9,35.7,2,1,3,1,50.2,1
26.3,54.9,6.5,27.2,3,1,3,2,47.2,1
27.6,74.2,27.7,27.2,1,1,2,2,31.2,0
26.3,81.0,9.6,29.6,2,1,2,2,40.1,1
46.2,30.1,2.4,51.8,3,2,2,3,100.0,3
38.7,32.3,19.7,38.2,2,1,2,3,57.8,1
22.6,25.8,18.0,20.6,1,2,1,2,21.6,0
36.6,51.8,5.2,42.0,1,1,2,2,56.8,1
22.0,64.4,13.6,21.0,2,1,3,1,25.0,0
39.7,43.2,9.9,44.1,2,3,2,1,73.6,2
23.9,53.1,13.2,22.5,1,3,1,3,33.7,0
36.9,44.8,12.6,39.6,1,1,1,2,42.0,1
22.9,16.6,28.0,20.9,1,3,1,3,27.9,0
47.8,92.1,32.2,59.8,1,3,3,2,100.0,3
36.0,56.4,20.0,39.1,2,1,2,3,64.1,2
47.0,88.2,26.0,59.0,1,3,2,2,92.7,3
25.7,30.3,12.1,23.7,2,1,1,3,28.9,0
33.6,28.2,34.2,31.6,1,1,1,2,29.0,0
44.8,84.3,23.4,56.8,3,2,2,2,100.0,3
24.8,89.2,23.4,25.4,2,1,2,3,41.7,1
39.6,60.4,2.3,49.5,1,2,2,2,73.8,2
21.8,85.3,15.4,22.1,2,3,3,1,41.3,1
19.0,48.0,21.8,17.0,1,2,2,2,17.6,0
42.9,93.0,32.1,54.9,2,1,1,3,86.5,3
42.6,46.7,32.1,45.3,1,3,1,2,68.0,2
41.6,85.3,22.9,53.6,2,1,2,2,87.5,3
47.6,36.8,28.4,51.3,1,2,2,3,82.5,3
46.9,66.8,12.7,58.9,2,1,2,2,93.9,3
28.6,84.0,2.7,34.9,1,1,3,2,48.4,1
31.9,77.3,15.3,36.9,1,2,1,2,41.5,1
37.1,49.6,29.8,37.6,2,3,2,2,65.5,2
31.5,54.1,29.8,29.9,2,1,2,1,37.8,1
25.5,47.0,18.3,23.5,1,2,1,2,20.2,0
46.5,79.9,10.8,58.5,2,2,1,2,88.9,3
26.3,83.3,26.4,26.5,2,3,2,2,45.8,1
23.2,52.5,24.9,21.2,1,1,3,3,31.2,0
18.6,53.5,11.1,16.6,1,3,2,1,17.5,0
47.6,48.8,5.3,59.6,1,1,2,2,84.8,3
23.7,80.5,7.2,26.1,1,1,1,1,12.3,0
19.4,34.9,6.4,17.4,1,1,2,2,9.0,0
33.0,79.3,33.5,35.6,1,3,1,1,46.1,1
44.9,80.4,24.3,56.9,3,1,1,2,93.6,3
43.7,25.5,9.7,45.3,3,1,2,2,80.9,2
35.6,82.6,29.1,41.7,2,3,3,2,81.5,3
27.3,91.9,32.7,27.9,3,2,3,1,49.8,1
38.8,83.7,12.4,50.8,2,1,3,2,86.8,3
37.0,25.5,11.2,36.1,1,3,2,2,62.8,2
22.0,83.2,24.2,20.5,3,2,3,2,45.6,1
44.2,15.1,16.4,42.2,1,1,1,2,49.9,1
34.9,45.8,28.7,33.7,2,1,2,3,51.9,1
38.8,48.8,32.1,39.7,2,2,2,1,63.6,2
20.4,37.8,26.9,18.4,2,3,2,2,29.7,0
33.0,22.9,21.6,31.0,1,2,3,2,48.7,1
29.6,34.4,19.3,27.6,2,2,2,2,47.2,1
28.6,48.6,21.7,26.6,3,2,2,2,51.9,1
47.8,75.7,19.7,59.8,1,1,2,1,86.0,3
22.7,15.1,23.1,20.7,2,2,3,2,36.6,1
22.6,30.5,9.0,20.6,2,1,2,2,24.5,0
34.0,19.0,15.2,32.0,2,3,2,2,56.6,1
47.7,44.7,23.2,55.3,1,1,2,2,80.6,2
32.4,60.1,33.1,31.6,1,2,2,2,41.3,1
44.1,42.0,18.2,49.2,1,1,1,1,54.0,1
42.6,31.6,12.0,45.1,3,1,1,2,65.9,2
31.2,62.1,6.8,35.2,2,1,2,3,52.2,1
24.4,76.6,25.2,23.2,2,1,2,1,26.2,0
32.9,59.6,5.6,37.6,2,3,1,2,58.8,1
43.6,26.5,23.9,42.7,1,1,3,2,63.6,2
18.7,19.6,13.3,16.7,2,1,3,2,23.0,0
34.5,31.7,29.9,32.5,2,1,2,2,43.2,1
27.3,22.8,9.1,25.3,1,2,1,2,24.3,0
18.9,21.4,9.4,16.9,1,1,3,3,21.2,0
32.8,92.9,11.2,41.8,2,2,3,2,78.4,2
29.6,56.0,18.4,29.7,1,1,2,2,32.9,0
22.4,27.4,27.7,20.4,2,1,1,2,21.0,0
26.6,44.8,26.5,24.6,2,3,3,1,49.8,1
20.4,44.5,20.6,18.4,1,1,3,3,27.2,0
44.5,16.0,4.3,44.6,2,1,2,1,67.2,2
23.4,61.3,18.1,21.7,2,2,2,2,30.5,0
23.8,21.6,6.6,21.8,1,1,2,3,22.6,0
43.7,39.2,7.1,49.9,1,2,1,2,68.4,2
29.8,72.9,10.1,33.9,2,1,1,1,39.8,1
46.3,82.0,30.8,58.3,3,1,1,2,90.4,3
45.6,78.0,21.9,57.6,1,2,1,1,73.9,2
25.9,89.5,28.0,26.3,3,2,2,3,55.7,1
36.5,73.7,30.0,41.5,1,2,2,3,61.2,2
39.8,47.7,20.2,43.3,2,1,3,2,73.5,2
40.7,56.3,5.7,49.8,3,3,2,2,97.8,3
46.5,42.3,4.8,55.9,2,1,2,2,88.1,3
27.4,18.1,13.9,25.4,1,2,2,3,36.2,1
45.1,51.3,11.8,55.0,3,1,1,1,86.2,3
28.6,87.8,11.0,33.8,2,3,1,2,56.2,1
47.3,63.0,28.1,59.3,2,1,1,3,94.2,3
36.5,61.4,32.4,38.5,2,1,3,2,63.1,2
21.2,33.3,26.7,19.2,3,1,1,2,24.1,0
43.0,16.4,7.5,42.2,2,1,1,1,51.3,1
37.4,18.6,18.1,35.4,3,1,2,1,57.4,1
30.2,41.6,15.4,29.1,1,1,1,2,25.5,0
26.7,19.9,16.5,24.7,3,1,2,3,42.5,1
35.5,56.5,11.0,40.1,1,1,1,2,47.2,1
30.2,23.5,34.6,28.2,3,1,2,2,40.6,1
41.0,32.8,17.9,41.9,2,1,1,2,58.1,1
47.7,18.0,19.4,46.4,1,3,2,2,75.4,2
47.8,37.2,2.8,56.8,3,1,1,3,91.1,3
42.3,41.7,21.5,45.5,2,1,1,2,61.4,2
30.2,71.1,13.3,33.6,3,1,3,2,66.1,2
38.4,80.5,26.0,47.3,1,3,3,2,82.3,3
35.6,29.4,22.7,33.6,3,1,1,1,47.7,1
40.2,53.2,29.4,43.5,1,3,1,2,62.0,2
45.4,36.8,18.3,49.7,2,3,1,2,84.6,3
34.8,42.9,19.4,34.9,3,3,1,2,65.9,2
29.6,51.3,5.1,31.6,2,3,3,2,60.7,1
24.0,24.9,27.2,22.0,3,1,3,2,40.1,1
21.0,84.8,29.2,19.0,2,1,3,1,26.2,0
22.1,17.0,25.0,20.1,2,2,3,2,36.6,1
24.3,62.4,24.9,22.3,2,1,1,3,27.9,0
37.4,43.8,2.2,42.2,3,2,1,2,65.8,2
21.0,58.3,15.0,19.0,3,2,1,2,29.5,0
36.1,83.2,3.8,47.7,1,3,1,1,66.4,2
46.8,80.5,24.0,58.8,2,1,1,1,81.7,3
20.1,61.8,8.4,19.3,1,1,2,2,13.0,0
20.6,33.5,3.5,18.6,2,2,2,1,22.0,0
43.6,68.3,14.4,55.6,2,1,2,3,96.6,3
43.6,53.2,8.5,53.5,3,1,1,2,82.5,3
21.7,69.1,33.1,19.7,2,2,2,2,31.0,0
27.5,48.5,22.0,25.5,1,1,3,2,31.1,0
44.4,16.7,9.0,43.7,1,2,1,2,56.4,1
36.9,93.0,9.4,48.9,1,1,1,1,55.7,1
36.8,63.6,16.0,42.7,1,3,2,1,65.0,2
18.4,34.5,9.4,16.4,2,1,2,2,14.9,0
23.4,42.5,28.0,21.4,2,3,2,2,37.0,1
29.4,63.2,17.2,30.6,1,3,2,3,52.0,1
23.0,29.9,8.1,21.0,2,2,1,2,23.3,0
42.0,74.8,16.2,54.0,2,2,2,3,100.0,3
44.5,21.0,27.8,42.5,1,1,1,2,46.9,1
33.0,21.8,13.0,31.0,2,2,2,2,49.1,1
41.1,87.8,25.1,53.1,1,1,2,2,76.3,2
20.9,27.2,25.5,18.9,1,1,1,1,5.0,0
30.4,85.9,33.9,32.1,1,1,1,2,29.5,0
18.2,64.8,13.4,16.2,2,2,2,2,25.7,0
39.6,92.6,28.3,51.6,1,3,3,3,95.6,3
34.9,66.5,6.8,41.8,2,1,1,1,53.0,1
38.3,94.0,33.8,48.5,2,1,2,1,66.0,2
31.9,49.5,5.4,34.5,1,2,2,1,47.7,1
24.2,78.7,19.9,24.2,1,3,1,3,32.1,0
23.0,35.2,23.0,21.0,1,1,3,3,26.3,0
23.1,23.9,31.3,21.1,2,2,1,1,15.9,0
47.4,76.0,11.6,59.4,1,1,2,1,82.9,3
36.5,82.6,20.2,45.2,1,1,3,1,62.3,2
36.4,49.4,31.3,36.2,2,1,1,2,44.4,1
27.8,41.6,24.6,25.8,1,3,3,1,41.6,1
34.1,35.5,6.3,35.1,2,1,2,1,47.2,1
30.6,94.7,6.4,39.0,1,1,2,2,55.2,1
38.1,69.6,30.9,43.3,2,1,2,3,70.6,2
35.2,93.4,27.3,43.3,1,3,1,2,65.3,2
24.6,48.8,31.7,22.6,2,1,2,2,25.4,0
27.2,34.9,30.3,25.2,1,1,1,3,20.9,0
25.9,52.1,3.0,27.0,2,1,2,2,37.9,1
21.0,73.3,5.1,22.0,2,1,3,3,39.3,1
21.9,22.7,13.8,19.9,1,1,2,3,20.6,0
36.5,93.3,15.7,48.2,2,2,1,3,77.7,2
38.9,70.7,6.4,49.8,2,2,1,2,73.9,2
34.4,93.7,23.4,42.6,2,1,3,2,76.0,2
27.2,94.6,7.8,32.9,1,3,1,2,42.4,1
41.1,22.0,32.2,39.1,2,3,1,2,64.4,2
39.1,59.2,7.8,47.3,1,1,2,2,62.3,2
18.6,34.0,10.4,16.6,3,3,2,2,41.7,1
32.1,81.9,16.2,37.8,2,3,1,3,65.8,2
23.3,94.3,9.3,26.4,3,1,2,2,42.7,1
23.4,41.1,28.2,21.4,2,1,2,2,22.8,0
47.5,22.1,24.5,46.6,2,3,2,2,82.4,3
32.0,92.7,16.6,39.3,1,2,2,1,47.3,1
29.7,59.0,34.3,27.7,3,3,2,3,66.5,2
44.3,67.7,33.8,54.3,1,2,1,2,77.4,2
35.9,45.1,2.3,40.2,2,1,2,2,62.0,2
35.3,56.3,22.4,37.5,1,2,3,2,62.3,2
45.1,74.2,26.7,57.1,2,2,2,2,100.0,3
21.8,23.4,31.9,19.8,1,1,1,2,5.0,0
43.5,31.9,24.3,44.1,2,3,2,3,85.4,3
37.3,90.5,30.4,46.4,2,2,1,2,72.0,2
25.7,33.8,21.0,23.7,1,1,2,3,27.5,0
25.1,62.0,22.3,23.3,3,3,3,2,56.6,1
26.9,37.1,17.3,24.9,3,2,3,2,58.4,1
31.6,61.5,29.3,31.3,2,1,2,3,53.0,1
26.5,33.6,27.4,24.5,3,3,1,2,48.4,1
25.5,61.4,32.3,23.5,1,2,1,2,19.3,0
39.3,60.4,3.8,48.7,3,2,2,2,87.1,3
33.2,32.8,24.2,31.200000000000003,1,2,2,1,36.7,1
32.3,39.8,29.2,30.299999999999997,3,2,2,3,63.2,2
37.6,22.8,24.7,35.6,2,3,1,3,69.7,2
37.1,30.5,23.7,35.1,2,1,2,2,49.6,1
23.9,71.9,12.6,24.5,1,3,2,2,35.0,0
28.2,91.3,13.0,33.2,2,2,1,2,52.0,1
38.5,46.4,8.5,43.2,2,1,2,2,64.0,2
21.6,64.8,7.1,21.7,2,1,1,1,14.3,0
26.8,78.4,12.9,29.4,1,1,1,2,28.4,0
38.8,93.9,3.4,50.8,3,1,2,2,89.4,3
27.3,90.0,28.2,28.6,2,2,2,1,41.2,1
22.8,59.1,10.2,22.2,2,1,2,2,27.1,0
43.3,41.0,16.4,47.9,2,3,1,1,69.5,2
47.4,66.9,23.7,59.4,2,1,1,2,86.9,3
18.1,35.5,14.2,16.1,3,1,1,1,10.8,0
30.2,71.5,16.1,33.2,2,1,2,3,50.7,1
25.0,26.0,15.5,23.0,3,2,2,2,47.1,1
42.7,17.8,19.1,40.7,2,3,2,2,70.4,2
22.3,91.8,31.4,20.3,2,1,2,1,15.2,0
34.9,45.0,13.1,36.6,1,1,2,1,37.0,1
18.7,72.7,33.6,16.7,2,1,1,2,6.3,0
24.3,39.7,3.1,23.7,2,1,1,1,18.7,0
37.5,69.9,26.9,43.1,3,2,2,3,85.1,3
40.2,27.6,32.4,38.2,2,2,1,3,60.8,1
22.8,88.6,3.4,26.2,1,2,3,2,42.6,1
37.6,50.6,11.2,42.2,2,1,1,2,53.4,1
44.7,78.1,31.4,56.7,3,1,1,1,85.8,3
37.8,81.4,26.7,46.1,1,1,3,2,68.8,2
26.7,48.3,15.8,25.2,2,1,2,2,32.6,0
30.3,82.6,15.8,35.0,2,1,2,3,55.5,1
36.8,88.3,35.0,44.0,1,1,2,2,60.2,1
25.5,54.6,31.9,23.5,1,1,3,2,28.6,0
32.0,77.0,3.7,39.3,2,1,2,2,60.5,1
31.6,88.7,20.0,37.3,1,2,2,1,48.1,1
30.0,72.6,25.3,31.2,2,1,2,1,37.4,1
23.9,54.4,23.3,21.9,3,1,1,2,27.7,0
24.0,70.2,33.8,22.0,2,1,2,3,32.1,0
43.1,65.9,6.8,55.1,2,1,1,1,74.9,2
34.7,43.9,34.4,32.7,2,1,3,2,51.5,1
20.5,63.3,34.2,18.5,2,1,1,2,15.0,0
18.0,56.2,25.9,16.0,2,3,1,1,15.9,0
32.4,66.9,25.9,34.1,1,3,1,2,43.2,1
29.2,50.4,14.5,29.1,2,2,1,1,35.4,0
19.6,93.0,5.0,21.6,3,2,1,2,34.6,0
34.7,44.0,26.0,33.6,1,1,1,2,33.5,0
32.2,69.9,32.7,32.9,1,2,1,1,34.4,0
45.0,52.7,31.8,51.4,2,1,2,2,80.0,2
37.6,83.8,13.0,48.9,1,2,1,3,75.8,2
25.6,75.8,13.4,27.2,1,2,2,2,34.2,0
38.1,28.3,11.3,38.1,2,1,2,2,54.6,1
41.6,83.1,5.1,53.6,3,1,2,2,97.8,3
36.4,33.4,16.7,35.8,2,2,2,2,57.0,1
34.0,74.5,31.7,36.9,2,1,2,2,51.5,1
41.0,79.7,17.1,53.0,2,1,1,2,75.5,2
20.4,36.8,22.2,18.4,2,1,3,2,24.7,0
30.0,37.7,3.5,30.6,1,1,1,2,25.3,0
23.5,44.9,10.0,21.8,1,1,2,1,12.6,0
21.5,70.3,3.9,22.7,2,1,2,1,20.9,0
30.7,55.9,20.3,30.9,3,1,1,1,38.7,1
25.3,81.1,15.6,26.9,2,1,3,2,41.8,1
38.8,83.1,2.3,50.8,2,3,1,3,85.6,3
25.9,42.7,33.9,23.9,2,3,1,3,39.3,1
42.7,56.4,31.2,48.4,2,2,3,2,92.2,3
22.2,20.1,27.0,20.2,1,3,1,2,20.6,0
18.1,29.0,10.2,16.1,2,1,2,3,23.7,0
38.5,93.9,31.0,49.5,1,1,2,2,64.3,2
28.3,26.5,29.5,26.3,1,1,3,2,32.9,0
45.6,56.5,22.4,55.6,2,2,2,2,93.1,3
25.7,51.2,11.7,25.0,1,1,1,2,19.8,0
47.9,72.8,21.2,59.9,2,1,3,3,100.0,3
31.0,70.6,13.0,34.9,3,3,2,2,64.4,2
44.9,56.3,2.9,56.9,1,1,3,2,88.1,3
30.7,78.1,13.5,35.4,1,3,3,2,65.6,2
42.1,25.9,6.4,43.9,3,3,1,3,81.0,3
28.1,35.2,3.0,27.9,1,1,1,1,18.6,0
21.9,65.9,11.9,21.3,1,1,2,2,19.9,0
39.5,87.7,4.2,51.5,2,2,1,2,74.1,2
44.2,48.5,30.4,48.9,2,1,2,2,74.7,2
43.4,59.6,18.1,53.2,2,1,1,1,68.6,2
38.9,38.9,22.5,39.4,2,2,1,2,55.3,1
20.4,89.4,7.5,22.0,3,2,1,1,33.4,0
46.1,88.2,19.3,58.1,2,1,1,3,91.9,3
29.7,88.8,22.0,33.6,2,1,2,1,40.1,1
38.8,57.6,11.5,45.7,3,1,1,1,66.6,2
42.4,58.2,30.6,48.5,2,2,2,1,79.6,2
40.4,88.4,8.9,52.4,2,1,2,2,83.3,3
40.5,58.6,6.5,49.8,3,2,2,1,80.6,2
22.3,52.0,14.5,20.3,1,1,1,3,10.9,0
42.9,50.0,4.6,52.1,2,1,2,2,81.7,3
24.7,66.0,13.4,24.9,3,2,3,2,51.1,1
30.8,30.4,23.5,28.8,3,3,2,2,59.7,1
41.0,19.5,12.9,39.5,1,1,2,2,54.7,1
24.6,65.9,29.2,22.6,1,1,3,2,25.7,0
45.3,40.0,7.4,52.6,1,2,3,2,84.4,3
33.6,73.1,25.1,37.2,1,2,2,3,62.2,2
31.7,18.1,5.4,29.7,2,3,2,3,56.0,1
37.1,84.1,15.2,47.6,2,1,1,2,68.8,2
44.2,45.4,2.3,53.5,3,1,2,3,96.8,3
40.4,31.6,25.5,39.3,2,1,2,2,55.7,1
36.1,43.2,17.4,37.2,2,1,2,2,56.5,1
25.9,40.0,29.7,23.9,2,1,1,2,26.8,0
32.6,16.9,20.3,30.6,1,1,1,2,28.6,0
35.3,17.3,5.9,33.4,2,2,1,2,52.9,1
22.3,32.9,13.7,20.3,2,1,3,2,31.8,0
38.2,90.7,14.1,50.2,1,1,3,1,72.0,2
30.1,16.7,23.0,28.1,2,1,2,1,32.2,0
36.2,67.8,14.1,42.8,2,2,3,2,79.9,2
32.8,60.5,22.2,34.4,1,1,3,2,46.2,1
29.6,60.1,22.8,29.4,2,1,1,3,35.5,0
43.2,86.8,20.5,55.2,2,3,2,1,97.2,3
22.3,89.6,33.1,20.3,3,2,2,2,33.9,0
41.2,20.9,23.5,39.2,1,1,2,1,43.5,1
32.7,71.8,12.5,37.9,1,1,2,2,53.0,1
32.2,45.9,22.6,31.1,1,1,2,2,39.5,1
23.7,73.3,24.5,22.0,1,2,1,1,18.0,0
47.8,85.2,11.4,59.8,2,1,1,2,88.6,3
41.8,16.8,10.3,40.3,1,2,3,3,73.7,2
28.9,81.4,7.4,34.1,2,1,2,2,48.1,1
36.2,35.2,6.5,37.9,3,1,1,2,61.3,2
18.2,59.3,21.6,16.2,3,2,1,2,30.5,0
25.9,55.2,14.1,25.2,1,1,2,2,23.4,0
38.8,86.4,16.1,50.8,2,1,1,3,78.0,2
18.8,28.2,4.8,16.8,2,1,1,2,11.7,0
20.8,62.4,12.1,19.5,1,2,3,1,19.8,0
20.1,45.4,15.6,18.1,3,1,1,2,20.3,0
38.3,84.5,3.2,50.3,1,2,1,2,64.9,2
24.2,50.4,7.0,23.8,2,3,2,2,40.7,1
47.8,92.9,25.5,59.8,2,1,2,1,88.1,3
45.1,22.4,5.8,47.1,2,2,1,2,68.2,2
44.0,24.0,25.8,42.2,2,1,3,2,72.4,2
29.0,17.2,18.3,27.0,1,2,2,2,33.6,0
42.8,54.7,13.4,51.6,2,1,3,2,88.2,3
40.7,31.7,15.0,41.8,3,2,3,2,88.5,3
20.3,67.2,30.1,18.3,2,2,1,3,24.8,0
47.1,91.3,27.1,59.1,2,1,2,1,82.1,3
30.0,51.9,2.5,32.8,2,1,3,3,61.1,2
36.1,83.9,6.5,47.3,2,1,2,1,67.2,2
21.2,69.5,19.3,19.2,1,1,2,3,19.0,0
30.6,35.0,9.1,29.9,1,1,2,2,34.2,0
34.0,54.3,11.4,37.3,2,2,2,2,59.7,1
28.1,73.6,29.7,27.5,2,1,3,2,42.6,1
34.3,70.4,24.6,38.0,2,1,1,2,50.2,1
41.1,86.5,33.5,52.8,2,3,3,2,100.0,3
23.0,75.1,16.1,22.8,2,3,2,2,38.1,1
37.0,26.6,9.9,36.6,1,1,1,2,40.4,1
28.9,39.9,15.9,27.0,2,2,2,3,47.0,1
32.7,22.1,3.3,31.7,1,1,1,1,27.1,0
31.3,47.0,6.0,33.2,1,1,2,1,34.7,0
20.4,50.2,20.0,18.4,2,2,2,3,29.8,0
20.2,58.1,5.9,19.6,1,3,3,3,41.6,1
23.0,74.9,2.7,25.4,1,1,2,2,26.7,0
28.5,35.7,26.5,26.5,2,1,2,2,37.8,1
43.4,33.5,16.9,45.8,3,3,1,3,84.5,3
38.3,65.6,12.4,46.4,3,3,1,2,83.8,3
47.8,83.1,5.1,59.8,3,2,1,2,100.0,3
22.5,32.6,19.2,20.5,2,1,1,1,16.5,0
47.0,50.6,30.8,54.7,1,2,1,2,79.9,2
41.6,19.4,21.2,39.6,3,2,1,2,66.1,2
39.5,60.9,15.4,46.9,3,1,2,1,75.6,2
30.4,70.5,10.6,34.4,3,2,1,2,54.6,1
26.2,84.7,33.7,25.1,3,1,2,1,35.5,0
32.6,60.6,25.5,33.4,2,3,1,3,55.8,1
26.6,74.9,16.1,28.1,1,1,1,2,21.9,0
38.9,82.4,25.0,48.9,1,1,2,1,63.0,2
30.4,89.4,31.3,33.1,3,2,1,3,59.2,1
24.1,39.5,21.1,22.1,2,2,1,1,20.9,0
30.3,32.0,9.5,29.0,1,1,2,2,33.0,0
39.6,69.9,24.6,47.4,1,1,1,2,59.1,1
39.4,37.7,23.7,39.6,2,3,2,2,70.4,2
43.7,84.9,27.7,55.7,3,1,1,2,89.8,3
39.2,66.0,31.4,44.4,1,2,2,2,64.3,2
44.6,86.4,8.7,56.6,1,1,2,2,79.9,2
32.8,94.5,6.1,43.1,1,3,2,2,71.2,2
26.2,51.5,25.5,24.2,1,1,2,1,17.2,0
43.1,84.2,33.7,55.1,3,2,2,2,93.6,3
20.2,72.7,2.1,21.5,2,1,3,1,27.5,0
25.6,72.0,4.7,28.5,1,2,2,1,34.3,0
35.3,44.1,12.0,37.3,2,1,3,2,61.2,2
33.5,58.7,23.5,34.9,1,2,1,3,42.2,1
38.1,92.6,20.5,50.1,3,2,2,1,81.9,3
37.0,42.3,7.7,40.2,3,1,2,2,66.0,2
34.6,17.5,34.0,32.6,2,1,2,2,43.5,1
30.4,16.6,19.9,28.4,1,2,1,3,32.3,0
42.9,66.7,13.9,54.9,1,1,2,2,79.2,2
39.5,81.3,8.2,51.5,3,1,3,2,96.2,3
43.3,16.7,3.5,43.4,1,2,1,2,56.7,1
39.4,76.1,26.8,48.1,3,1,1,3,77.6,2
41.8,71.5,20.8,52.8,3,2,1,2,91.8,3
31.1,72.8,19.8,34.1,3,3,1,2,65.2,2
19.8,53.0,11.5,17.8,3,3,1,2,30.4,0
38.3,22.2,21.7,36.3,1,1,3,2,53.0,1
32.3,43.0,30.4,30.299999999999997,3,1,1,1,39.1,1
47.2,46.8,34.7,52.9,1,1,3,2,83.1,3
46.6,35.5,7.7,53.2,3,3,1,1,94.9,3
48.0,51.9,27.6,57.7,1,2,2,2,87.2,3
20.6,56.2,6.8,19.8,1,1,2,2,18.0,0
24.0,75.8,21.0,23.4,3,1,2,3,45.5,1
44.4,47.0,32.5,48.4,2,3,1,2,80.7,2
21.9,57.6,13.7,20.2,2,2,2,2,37.8,1
22.2,77.9,30.2,20.2,1,2,1,2,15.1,0
42.3,72.4,29.2,52.4,2,2,1,2,81.6,3
35.5,26.4,8.9,34.8,3,1,2,1,53.8,1
40.8,69.6,22.9,50.0,2,3,1,2,84.3,3
30.0,76.3,4.7,35.7,1,1,2,3,48.6,1
21.0,56.9,25.5,19.0,2,2,2,1,24.5,0
46.5,60.7,14.7,58.5,1,3,2,2,98.2,3
27.1,81.6,6.8,31.4,1,2,2,2,40.2,1
36.6,27.6,11.5,35.9,1,2,2,2,45.6,1
36.1,56.8,14.0,40.5,1,2,1,3,50.4,1
24.4,79.2,3.3,27.7,2,2,2,3,47.1,1
24.5,31.9,24.9,22.5,1,1,2,2,17.4,0
35.4,68.9,33.8,37.8,2,2,2,2,61.9,2
31.1,85.2,26.3,34.6,2,2,2,2,56.2,1
31.7,94.2,18.3,38.6,2,3,3,2,74.2,2
34.8,43.7,22.3,34.5,3,1,2,1,52.3,1
22.4,52.6,7.6,21.6,1,1,2,2,17.6,0
35.2,93.9,9.5,46.9,2,2,3,2,83.1,3
24.0,60.0,12.6,23.4,2,1,2,2,29.1,0
19.7,54.2,3.0,19.2,1,3,1,1,14.9,0
42.2,52.4,8.7,50.8,2,1,2,1,73.7,2
31.8,72.6,29.3,33.3,1,2,1,2,34.9,0
26.0,32.1,34.3,24.0,2,1,2,2,31.2,0
34.5,49.5,25.8,34.4,2,2,1,3,53.6,1
22.6,39.8,32.5,20.6,2,2,3,2,38.6,1
28.7,44.0,33.0,26.7,1,3,2,2,42.3,1
36.5,16.9,8.5,34.5,1,1,3,2,47.4,1
46.5,23.6,11.4,48.3,2,3,2,2,84.6,3
46.8,81.8,10.4,58.8,2,1,3,2,97.5,3
